n,a,dilation(SCT(n, a))
257,96,1.4454635299
258,97,1.4472662639
259,96,1.4445049569
260,97,1.4458296449
261,97,1.4455518033
262,98,1.4444165251
263,99,1.4449425451
264,99,1.4465260662
265,100,1.4454591233
266,99,1.4443497321
267,100,1.4462926328
268,100,1.4437034715
269,101,1.4440259011
270,100,1.4456202037
271,102,1.4448070297
272,101,1.4444450852
273,102,1.4448236072
274,102,1.4454476818
275,103,1.4433320206
276,102,1.4455096282
277,104,1.4441604852
278,103,1.4464985877
279,104,1.4434383107
280,103,1.4465362328
281,105,1.4442145442
282,106,1.4467835507
283,105,1.4446740773
284,106,1.4465120620
285,106,1.4452724631
286,107,1.4463129999
287,106,1.4458664464
288,108,1.4461042950
289,107,1.4462937037
290,108,1.4456622136
291,109,1.4469214384
292,109,1.4456530399
293,110,1.4467072923
294,110,1.4454115362
295,108,1.4480708305
296,110,1.4449617348
297,111,1.4455567374
298,111,1.4451893810
299,112,1.4460541732
300,113,1.4451405276
301,112,1.4467124416
302,112,1.4461609809
303,113,1.4442635915
304,114,1.4459640251
305,114,1.4454092413
306,115,1.4445558158
307,114,1.4453936396
308,116,1.4463235256
309,115,1.4450363317
310,116,1.4446792297
311,116,1.4459081044
312,117,1.4439761410
313,116,1.4459824543
314,118,1.4457322294
315,117,1.4468436419
316,118,1.4434591207
317,119,1.4468148154
318,119,1.4440373691
319,120,1.4466211256
320,119,1.4445613389
321,120,1.4463950787
322,120,1.4449693508
323,121,1.4462063384
324,120,1.4456290234
325,122,1.4459860111
326,121,1.4458727458
327,122,1.4458020328
328,123,1.4465462369
329,123,1.4455872108
330,122,1.4467487146
331,124,1.4454078167
332,123,1.4475703998
333,124,1.4451982961
334,125,1.4456774760
335,125,1.4456441753
336,126,1.4473256064
337,125,1.4457153840
338,126,1.4463799846
339,126,1.4465163038
340,127,1.4451000187
341,128,1.4457054225
342,128,1.4467378791
343,129,1.4459488162
344,128,1.4452111310
345,129,1.4467187387
346,129,1.4447796727
347,130,1.4445638981
348,130,1.4461571413
349,131,1.4454141005
350,130,1.4456237908
351,131,1.4455783328
352,131,1.4463985983
353,132,1.4438107147
354,131,1.4464440321
355,133,1.4448842103
356,134,1.4464606518
357,133,1.4446589658
358,134,1.4462884444
359,134,1.4454154924
360,135,1.4460905291
361,134,1.4454837099
362,136,1.4459222476
363,135,1.4462322452
364,136,1.4457288049
365,135,1.4463554064
366,137,1.4455643167
367,136,1.4470266075
368,138,1.4453751966
369,138,1.4471869771
370,138,1.4452143749
371,139,1.4468699417
372,139,1.4453475735
373,139,1.4481019321
374,139,1.4454065991
375,140,1.4461104503
376,140,1.4461322642
377,141,1.4463386461
378,142,1.4456379552
379,141,1.4470092575
380,141,1.4468962083
381,142,1.4450610701
382,143,1.4464185031
383,143,1.4458131830
384,144,1.4451500921
385,143,1.4459616962
386,145,1.4465742360
387,144,1.4459834147
388,145,1.4453922362
389,145,1.4466776248
390,146,1.4446664408
391,147,1.4465142413
392,147,1.4460829626
393,148,1.4463559361
394,147,1.4444692967
395,148,1.4461763014
396,148,1.4451582610
397,149,1.4460212878
398,148,1.4452737000
399,150,1.4458453583
400,149,1.4458978423
401,150,1.4456935348
402,149,1.4461182779
403,151,1.4455211971
404,150,1.4466190431
405,152,1.4453724661
406,152,1.4468618625
407,152,1.4452036114
408,151,1.4473224680
409,153,1.4456996241
410,153,1.4477018208
411,153,1.4457636416
412,154,1.4460056310
413,154,1.4464181624
414,155,1.4473510902
415,154,1.4464707877
416,155,1.4467138802
417,155,1.4471193305
418,156,1.4455258765
419,157,1.4461700176
420,157,1.4468644434
421,158,1.4462398010
422,157,1.4457631686
423,158,1.4469947633
424,158,1.4456899213
425,159,1.4452371873
426,159,1.4463828331
427,160,1.4457885023
428,159,1.4463728907
429,160,1.4460488070
430,162,1.4464147871
431,161,1.4448821004
432,162,1.4461042950
433,162,1.4455067244
434,163,1.4459429737
435,162,1.4455681169
436,164,1.4459911700
437,163,1.4461872397
438,164,1.4456437432
439,163,1.4462384424
440,165,1.4455054456
441,164,1.4468522113
442,165,1.4454215838
443,164,1.4468935518
444,166,1.4452143749
445,165,1.4475021079
446,167,1.4454495100
447,167,1.4473661555
448,167,1.4455042477
449,168,1.4469687644
450,168,1.4461076217
451,169,1.4473481201
452,168,1.4461528218
453,169,1.4464647443
454,169,1.4467511487
455,170,1.4465214856
456,171,1.4459609700
457,171,1.4468896495
458,172,1.4471517876
459,171,1.4455945742
460,172,1.4467240989
461,172,1.4460785155
462,173,1.4455367727
463,172,1.4463311714
464,174,1.4467291494
465,175,1.4463087118
466,174,1.4458579104
467,175,1.4469668304
468,175,1.4451228539
469,176,1.4460259196
470,176,1.4463098493
471,177,1.4458944246
472,176,1.4453374323
473,177,1.4461164037
474,177,1.4459105902
475,178,1.4456188562
476,177,1.4459548993
477,179,1.4454750240
478,178,1.4465234975
479,179,1.4453480396
480,178,1.4465594524
481,180,1.4452066685
482,179,1.4471236013
483,181,1.4457364839
484,181,1.4470805348
485,181,1.4457940444
486,182,1.4473264145
487,182,1.4463474363
488,183,1.4471785212
489,182,1.4463967552
490,183,1.4462517945
491,183,1.4469458359
492,184,1.4469013927
493,185,1.4468247437
494,185,1.4467718821
495,184,1.4475320228
496,185,1.4458166583
497,186,1.4464927109
498,186,1.4465015217
499,187,1.4464320395
500,186,1.4461368068
501,187,1.4471778455
502,187,1.4463176243
503,188,1.4456939391
504,189,1.4467194004
505,189,1.4460422864
506,190,1.4459740488
507,189,1.4463799846
508,191,1.4465941710
509,190,1.4456252900
510,191,1.4459341049
511,191,1.4461531683
512,192,1.4455828118
513,191,1.4462010360
514,193,1.4462242592
515,192,1.4467249898
516,193,1.4453317569
517,192,1.4467655708
518,194,1.4452143749
519,193,1.4472856893
520,194,1.4458390896
521,195,1.4473076260
522,195,1.4455709208
523,196,1.4471701737
524,196,1.4460872959
525,197,1.4470468075
526,196,1.4461305466
527,197,1.4469115062
528,197,1.4466431914
529,198,1.4467900672
530,197,1.4466795531
531,199,1.4466568668
532,198,1.4471885499
533,199,1.4465373101
534,200,1.4462926328
535,200,1.4464061621
536,201,1.4472019056
537,200,1.4460228358
538,201,1.4469348098
539,201,1.4465238609
540,202,1.4458083722
541,203,1.4465052609
542,203,1.4468338515
543,204,1.4463359036
544,203,1.4461944403
545,204,1.4471464453
546,204,1.4454470033
547,205,1.4457758612
548,205,1.4464684817
549,206,1.4459890634
550,205,1.4459598028
551,206,1.4464090915
552,206,1.4464504731
553,207,1.4453301511
554,206,1.4464863771
555,208,1.4456443549
556,207,1.4469737021
557,208,1.4456927971
558,207,1.4470034545
559,209,1.4458147673
560,210,1.4470468075
561,210,1.4462941082
562,211,1.4469203068
563,210,1.4463399213
564,211,1.4468059958
565,211,1.4468160063
566,212,1.4466813383
567,211,1.4468557378
568,212,1.4465199838
569,212,1.4473286348
570,213,1.4464458358
571,214,1.4469133940
572,214,1.4463348144
573,213,1.4478322111
574,214,1.4460278302
575,215,1.4467221692
576,215,1.4462738451
577,216,1.4465682898
578,217,1.4463181182
579,216,1.4473156209
580,216,1.4467766627
581,217,1.4460315999
582,218,1.4469214384
583,218,1.4462255822
584,219,1.4457805644
585,218,1.4466182188
586,220,1.4467179364
587,219,1.4461710577
588,220,1.4462334843
589,220,1.4466281396
590,221,1.4454560569
591,220,1.4466670140
592,222,1.4463901387
593,221,1.4471211562
594,222,1.4455639590
595,223,1.4470468075
596,223,1.4456192377
597,224,1.4469280342
598,224,1.4460705499
599,225,1.4468200634
600,224,1.4461113728
601,225,1.4467029201
602,225,1.4465598160
603,226,1.4465964289
604,225,1.4465953057
605,226,1.4464808825
606,226,1.4470409355
607,227,1.4463758407
608,226,1.4470712174
609,228,1.4462618586
610,227,1.4475140880
611,228,1.4461582367
612,229,1.4465345609
613,229,1.4464550264
614,230,1.4472348954
615,229,1.4464930534
616,230,1.4470954900
617,230,1.4469298708
618,231,1.4460095761
619,232,1.4467228314
620,232,1.4469091386
621,233,1.4464820488
622,232,1.4464423655
623,233,1.4472763720
624,233,1.4459614203
625,234,1.4460781010
626,234,1.4465855678
627,235,1.4461725556
628,234,1.4464278305
629,235,1.4466321781
630,235,1.4468567638
631,236,1.4454496322
632,235,1.4468868074
633,237,1.4458648745
634,238,1.4468325781
635,237,1.4459977543
636,239,1.4467220957
637,238,1.4462949943
638,239,1.4466211256
639,238,1.4465370496
640,240,1.4465120671
641,239,1.4467529540
642,240,1.4464123965
643,239,1.4470615404
644,241,1.4463047345
645,240,1.4472037440
646,242,1.4462063384
647,242,1.4475228058
648,242,1.4461000462
649,243,1.4469774465
650,243,1.4462384584
651,244,1.4477735108
652,243,1.4462727019
653,244,1.4468995779
654,244,1.4466861443
655,245,1.4466698106
656,246,1.4465462369
657,245,1.4474170346
658,247,1.4471038086
659,246,1.4462854746
660,247,1.4470713839
661,247,1.4463641456
662,248,1.4459770532
663,247,1.4468035767
664,249,1.4468081106
665,248,1.4465888454
666,249,1.4464652100
667,249,1.4469918748
668,250,1.4456855985
669,251,1.4468437836
670,251,1.4465140555
671,252,1.4467392459
672,251,1.4458677100
673,252,1.4466432546
674,252,1.4460949872
675,253,1.4465399946
676,252,1.4463799846
677,254,1.4464451748
678,253,1.4465276342
679,254,1.4463431691
680,253,1.4468789751
681,255,1.4462494996
682,254,1.4469538842
683,256,1.4461487255
684,256,1.4473116906
685,256,1.4460561855
686,255,1.4473738626
687,257,1.4464001562
688,258,1.4476395335
689,257,1.4464362028
690,258,1.4467240989
691,258,1.4468255304
692,259,1.4472578602
693,258,1.4468575230
694,259,1.4472167048
695,259,1.4472447186
696,260,1.4461645980
697,261,1.4468876942
698,261,1.4469657819
699,262,1.4465921105
700,261,1.4466377695
701,263,1.4473757042
702,262,1.4463799885
703,263,1.4463153225
704,263,1.4467630353
705,264,1.4463128944
706,265,1.4467546757
707,264,1.4468027140
708,266,1.4467081473
709,265,1.4458800677
710,266,1.4465651499
711,266,1.4462586221
712,267,1.4464747324
713,266,1.4462938650
714,268,1.4464391729
715,267,1.4466703913
716,268,1.4462884444
717,267,1.4467143547
718,269,1.4461926438
719,268,1.4470763753
720,270,1.4461714809
721,268,1.4471834366
722,270,1.4460095886
723,269,1.4474766818
724,271,1.4462093283
725,272,1.4475120819
726,271,1.4462421273
727,272,1.4470257584
728,272,1.4466127741
729,273,1.4473230546
730,272,1.4466419335
731,273,1.4470360296
732,273,1.4470106566
733,274,1.4467483359
734,275,1.4467221487
735,275,1.4470468075
736,276,1.4471444442
737,275,1.4464879598
738,276,1.4471916657
739,276,1.4465253620
740,277,1.4461800238
741,278,1.4468765588
742,278,1.4468765521
743,279,1.4466812604
744,278,1.4466452588
745,280,1.4472438454
746,279,1.4458657761
747,280,1.4465015217
748,280,1.4466100671
749,281,1.4464092157
750,280,1.4461131091
751,281,1.4468007835
752,281,1.4464721332
753,282,1.4462324669
754,281,1.4465651626
755,283,1.4461479481
756,282,1.4468581003
757,283,1.4462675315
758,282,1.4470137242
759,284,1.4460024794
760,283,1.4472389394
761,285,1.4463554058
762,285,1.4474034881
763,285,1.4463894856
764,286,1.4473105428
765,286,1.4467406417
766,287,1.4472241900
767,286,1.4467714001
768,287,1.4468722539
769,287,1.4471208133
770,288,1.4470468075
771,289,1.4469334146
772,289,1.4469558338
773,288,1.4474960084
774,289,1.4463519421
775,290,1.4470210943
776,290,1.4467813147
777,291,1.4466778886
778,291,1.4466976995
779,292,1.4473857869
780,291,1.4467149592
781,292,1.4465022775
782,292,1.4470593090
783,293,1.4464236585
784,294,1.4464377979
785,293,1.4469414027
786,295,1.4467874847
787,294,1.4462619221
788,295,1.4466510039
789,295,1.4466026312
790,296,1.4461877365
791,295,1.4466328376
792,297,1.4465415620
793,296,1.4469719056
794,297,1.4461440867
795,296,1.4469990430
796,298,1.4459358961
797,297,1.4473364944
798,299,1.4462967683
799,299,1.4472991151
800,299,1.4462162390
801,300,1.4472164379
802,300,1.4465521234
803,301,1.4471286354
804,300,1.4465803877
805,301,1.4470468075
806,301,1.4469146843
807,302,1.4469599033
808,301,1.4469399899
809,303,1.4468789116
810,302,1.4472727217
811,303,1.4467928920
812,304,1.4468657290
813,304,1.4467127237
814,305,1.4471749567
815,304,1.4466493539
816,305,1.4472864303
817,305,1.4468317789
818,306,1.4463718633
819,307,1.4470030651
820,307,1.4469301745
821,308,1.4466057261
822,307,1.4467929149
823,309,1.4472704641
824,308,1.4460995028
825,309,1.4465143631
826,309,1.4466866048
827,310,1.4463702538
828,309,1.4464536386
829,310,1.4469312427
830,310,1.4467784520
831,311,1.4460313131
832,310,1.4468034823
833,312,1.4461358319
834,311,1.4471268179
835,312,1.4464484845
836,311,1.4471491029
837,313,1.4463504321
838,314,1.4471253283
839,314,1.4466702364
840,315,1.4470468075
841,314,1.4466996787
842,315,1.4469636247
843,315,1.4470180315
844,316,1.4468858730
845,315,1.4470447497
846,317,1.4468035019
847,316,1.4473616713
848,317,1.4467265081
849,318,1.4469809791
850,318,1.4466449370
851,319,1.4476280768
852,318,1.4465191036
853,319,1.4471277290
854,319,1.4466499023
855,320,1.4467465697
856,321,1.4468556854
857,321,1.4473921048
858,320,1.4469891029
859,321,1.4466568289
860,322,1.4472594139
861,322,1.4465132825
862,323,1.4463892058
863,322,1.4470529429
864,324,1.4468500969
865,323,1.4465749346
866,324,1.4467897659
867,324,1.4468846777
868,325,1.4459874185
869,324,1.4469110066
870,326,1.4466236824
871,327,1.4472028030
872,326,1.4463286886
873,327,1.4471222779
874,327,1.4461940743
875,328,1.4470468075
876,328,1.4465011608
877,329,1.4469670406
878,328,1.4465284030
879,329,1.4468922801
880,329,1.4468341566
881,330,1.4468132607
882,329,1.4468589062
883,331,1.4467392001
884,330,1.4471633448
885,331,1.4466609178
886,330,1.4471856420
887,332,1.4465875473
888,331,1.4474887831
889,332,1.4465099919
890,333,1.4469819107
891,333,1.4467585352
892,334,1.4471985571
893,333,1.4467844773
894,334,1.4473661555
895,334,1.4470847790
896,335,1.4465316544
897,336,1.4471087206
898,336,1.4469732649
899,337,1.4466805546
900,336,1.4469130249
901,338,1.4472900131
902,337,1.4464133897
903,338,1.4466596056
904,338,1.4467490250
905,339,1.4464630388
906,338,1.4467356284
907,339,1.4470406525
908,339,1.4470321828
909,340,1.4462183541
910,341,1.4470468075
911,341,1.4463173094
912,342,1.4469701873
913,341,1.4465965749
914,343,1.4468981965
915,342,1.4466390345
916,343,1.4468222670
917,343,1.4469314007
918,344,1.4467509245
919,343,1.4469572219
920,345,1.4466756764
921,344,1.4472483766
922,345,1.4466049735
923,344,1.4472719231
924,346,1.4465303976
925,345,1.4475618817
926,346,1.4464603258
927,347,1.4470192450
928,347,1.4465946100
929,348,1.4476138378
930,347,1.4466596815
931,348,1.4472178157
932,348,1.4469078003
933,349,1.4468027723
934,350,1.4469697506
935,350,1.4473960399
936,351,1.4471112599
937,350,1.4467838076
938,351,1.4473368640
939,351,1.4465872782
940,352,1.4465394571
941,351,1.4471474488
942,353,1.4469006813
943,352,1.4468361822
944,353,1.4469068194
945,353,1.4471201192
946,354,1.4461164037
947,355,1.4469730952
948,355,1.4466909667
949,356,1.4469036767
950,355,1.4464811393
951,357,1.4469865850
952,356,1.4464839266
953,357,1.4467617881
954,357,1.4467656305
955,358,1.4466893476
956,357,1.4467896849
957,358,1.4466211256
958,358,1.4470702682
959,359,1.4465493088
960,358,1.4470922256
961,360,1.4464816735
962,359,1.4473717020
963,360,1.4464179651
964,359,1.4473915936
965,361,1.4466961302
966,362,1.4475373507
967,361,1.4467211730
968,362,1.4470805348
969,362,1.4469982412
970,363,1.4472172604
971,364,1.4469449180
972,364,1.4473264145
973,363,1.4472972105
974,364,1.4466641096
975,365,1.4471955957
976,365,1.4470086153
977,366,1.4467420555
978,365,1.4470152818
979,367,1.4473047195
980,366,1.4466773746
981,367,1.4467828293
982,367,1.4469512477
983,368,1.4465400028
984,369,1.4469087670
985,369,1.4471014827
986,370,1.4468383450
987,369,1.4463740906
988,370,1.4468979108
989,370,1.4465870906
990,371,1.4467020475
991,370,1.4467225851
992,372,1.4466361384
993,371,1.4468822782
994,372,1.4465668839
995,371,1.4470648781
996,373,1.4465015217
997,372,1.4471744711
998,374,1.4464356932
999,374,1.4473571789
1000,374,1.4463680181
1001,373,1.4474637097
1002,375,1.4465470454
1003,376,1.4474533071
1004,375,1.4465704517
1005,376,1.4470506538
1006,376,1.4468379279
1007,377,1.4473166936
1008,376,1.4468594292
1009,378,1.4472470533
1010,377,1.4471258991
1011,378,1.4468495960
1012,379,1.4470644515
1013,379,1.4471121259
1014,380,1.4471383861
1015,379,1.4468924413
1016,380,1.4474034881
1017,380,1.4467718096
1018,381,1.4466676355
1019,381,1.4470348900
1020,382,1.4469423463
1021,383,1.4468455505
1022,382,1.4470044334
1023,384,1.4472158208
1024,383,1.4462745478
1025,384,1.4467789761
1026,384,1.4467470755
1027,385,1.4466501284
1028,384,1.4466115583
1029,386,1.4470247412
1030,385,1.4467299088
1031,386,1.4465200231
1032,385,1.4469427910
1033,387,1.4464536887
1034,386,1.4470115877
1035,387,1.4467235033
1036,386,1.4472707331
1037,388,1.4463842063
1038,387,1.4472905228
1039,389,1.4466423271
1040,390,1.4473718283
1041,389,1.4466664541
1042,390,1.4473076260
1043,390,1.4469236276
1044,391,1.4472403956
1045,390,1.4469459723
1046,391,1.4471629551
1047,391,1.4472022092
1048,392,1.4471100005
1049,393,1.4469827977
1050,393,1.4470468075
1051,392,1.4474781067
1052,393,1.4467779745
1053,394,1.4472705495
1054,394,1.4469179336
1055,395,1.4467934662
1056,395,1.4468812437
1057,396,1.4473160070
1058,395,1.4469024814
1059,396,1.4468864053
1060,396,1.4471559847
1061,397,1.4466048577
1062,398,1.4466681689
1063,398,1.4471263735
1064,399,1.4468761505
1065,398,1.4465658647
1066,399,1.4469939882
1067,399,1.4468173905
1068,400,1.4464731679
1069,399,1.4468394476
1070,401,1.4466920801
1071,400,1.4470900773
1072,401,1.4466163852
1073,400,1.4471466398
1074,402,1.4462884444
1075,401,1.4473601966
1076,403,1.4465086644
1077,404,1.4472991478
1078,403,1.4465283513
1079,404,1.4472341663
1080,404,1.4467772390
1081,405,1.4471724948
1082,404,1.4467982326
1083,405,1.4470768700
1084,405,1.4470462460
1085,406,1.4470468075
1086,405,1.4470656032
1087,407,1.4469828118
1088,406,1.4473127516
1089,407,1.4468891964
1090,408,1.4471464453
1091,408,1.4468585638
1092,409,1.4471605757
1093,410,1.4469322465
1094,409,1.4474592566
1095,409,1.4469828811
1096,410,1.4467761436
1097,410,1.4472271075
1098,411,1.4469772256
1099,412,1.4467366574
1100,411,1.4470891643
1101,413,1.4472353039
1102,412,1.4464341800
1103,413,1.4468804410
1104,413,1.4467945626
1105,414,1.4465585111
1106,413,1.4467223028
1107,415,1.4470562318
1108,414,1.4469412800
1109,415,1.4465162308
1110,414,1.4470305208
1111,416,1.4463809837
1112,415,1.4472023901
1113,416,1.4468271190
1114,418,1.4472283254
1115,417,1.4466186892
1116,418,1.4471685525
1117,418,1.4468586347
1118,419,1.4471061390
1119,418,1.4468803017
1120,419,1.4470468075
1121,419,1.4471194295
1122,420,1.4469848536
1123,419,1.4471395580
1124,421,1.4469259586
1125,420,1.4473778768
1126,421,1.4468644591
1127,422,1.4470303236
1128,422,1.4468059958
1129,423,1.4475031793
1130,423,1.4468200997
1131,423,1.4473338709
1132,423,1.4468407821
1133,424,1.4468370612
1134,424,1.4470775262
1135,425,1.4473248186
1136,426,1.4470896517
1137,425,1.4469766378
1138,425,1.4473326633
1139,426,1.4466602422
1140,427,1.4467741132
1141,427,1.4471471038
1142,428,1.4469161867
1143,427,1.4467820471
1144,428,1.4470756676
1145,428,1.4470162847
1146,429,1.4464223828
1147,428,1.4470361917
1148,430,1.4467433056
1149,431,1.4472228376
1150,430,1.4467240989
1151,432,1.4471648500
1152,431,1.4464913218
1153,432,1.4471043799
1154,432,1.4467240380
1155,433,1.4470468075
1156,432,1.4467444729
1157,433,1.4469867692
1158,433,1.4469764224
1159,434,1.4469296076
1160,433,1.4469954186
1161,435,1.4468699965
1162,434,1.4472266092
1163,435,1.4468132412
1164,434,1.4472441845
1165,436,1.4467540528
1166,435,1.4474746239
1167,436,1.4467722298
1168,437,1.4472162502
1169,437,1.4469173927
1170,438,1.4471790129
1171,439,1.4470171987
1172,438,1.4475084496
1173,438,1.4471658768
1174,439,1.4468710176
1175,440,1.4473118143
1176,440,1.4470068293
1177,441,1.4467841873
1178,440,1.4471615520
1179,442,1.4472510655
1180,441,1.4466520958
1181,442,1.4469672626
1182,442,1.4468794409
1183,443,1.4466165453
1184,442,1.4468982492
1185,444,1.4470826090
1186,443,1.4471248650
1187,444,1.4466273307
1188,445,1.4471027221
1189,445,1.4465766343
1190,446,1.4470468075
1191,446,1.4469147117
1192,447,1.4469885700
1193,446,1.4468224958
1194,447,1.4469330427
1195,447,1.4470466576
1196,448,1.4468752075
1197,447,1.4470662796
1198,449,1.4468200634
1199,448,1.4472897285
1200,449,1.4467626262
1201,448,1.4473080091
1202,450,1.4467078615
1203,449,1.4475307520
1204,450,1.4466756861
1205,451,1.4471056952
1206,451,1.4467863346
1207,452,1.4474995699
1208,451,1.4469601291
1209,452,1.4473897925
1210,452,1.4470271733
1211,453,1.4468744831
1212,454,1.4471986715
1213,454,1.4473317979
1214,455,1.4471137484
1215,454,1.4470542108
1216,455,1.4474808584
1217,455,1.4467313567
1218,456,1.4468652994
1219,456,1.4471646075
1220,457,1.4469502662
1221,456,1.4469706140
1222,457,1.4471476472
1223,459,1.4471788583
1224,458,1.4465362625
1225,459,1.4470468075
1226,459,1.4467873146
1227,460,1.4469902660
1228,459,1.4468170560
1229,461,1.4470188440
1230,460,1.4466968760
1231,461,1.4468801201
1232,461,1.4469147171
1233,462,1.4468264983
1234,461,1.4469332966
1235,463,1.4468593090
1236,462,1.4471504663
1237,463,1.4467174485
1238,462,1.4471677859
1239,464,1.4466620339
1240,463,1.4473842908
1241,464,1.4466437565
1242,465,1.4473573761
1243,465,1.4468594749
1244,466,1.4474838188
1245,465,1.4468786518
1246,466,1.4472780170
1247,466,1.4470937099
1248,467,1.4471945400
1249,468,1.4470921122
